Nor_141,0.018716666666666659,0.018716666666666659,0.017716666666666658,0.018716666666666659,0.018716666666666659,0.016716666666666657,
Nor_160,0.03471666666666666,0.03471666666666666,0.03571666666666666,0.041716666666666652,0.056716666666666665,0.10971666666666666,
Nor_131,0.0,0.0,0.00071666666666665713,0.0047166666666666468,0.00071666666666665713,0.0,
Nor_144,0.0037166666666666598,0.0037166666666666598,0.0037166666666666598,0.0027166666666666589,0.0027166666666666589,0.0027166666666666589,
Nor_142,0.0077166666666666495,0.0077166666666666495,0.0077166666666666495,0.0067166666666666486,0.0057166666666666477,0.0067166666666666486,
Nor_143,0.0,0.0,0.0,0.0,0.0,0.0,
Nor_163,0.0,0.00071666666666665713,0.001716666666666658,0.0087166666666666504,0.074716666666666653,0.093716666666666643,
Nor_159,0.018716666666666659,0.022716666666666649,0.026716666666666652,0.058716666666666667,0.10771666666666666,0.11671666666666666,
Nor_123,0.0087166666666666504,0.0097166666666666512,0.0077166666666666495,0.0057166666666666477,0.0047166666666666468,0.0037166666666666598,
Nor_136,0.0,0.0,0.0,0.0,0.0,0.0,
Nor_164,0.11071666666666666,0.12871666666666665,0.17171666666666666,0.18271666666666667,0.22471666666666665,0.28271666666666662,
Nor_161,0.024716666666666651,0.025716666666666652,0.02371666666666665,0.027716666666666653,0.03571666666666666,0.072716666666666652,
Nor_140,0.013716666666666655,0.012716666666666654,0.012716666666666654,0.0087166666666666504,0.0077166666666666495,0.0077166666666666495,
Nor_156,0.011716666666666653,0.0097166666666666512,0.0087166666666666504,0.0067166666666666486,0.0057166666666666477,0.0057166666666666477,
Nor_96,0.013716666666666655,0.015716666666666657,0.015716666666666657,0.021716666666666648,0.018716666666666659,0.014716666666666656,
Nor_135,0.083716666666666661,0.097716666666666646,0.11171666666666666,0.14071666666666666,0.20671666666666663,0.24671666666666667,
Nor_120,0.0067166666666666486,0.0077166666666666495,0.0077166666666666495,0.0077166666666666495,0.0077166666666666495,0.0077166666666666495,
Nor_138,0.0,0.0,0.0,0.0,0.0,0.0,
Nor_149,0.046716666666666656,0.042716666666666653,0.03971666666666665,0.032716666666666658,0.020716666666666647,0.024716666666666651,
Nor_128,0.018716666666666659,0.025716666666666652,0.056716666666666665,0.18171666666666667,0.43871666666666664,0.52871666666666661,
Nor_119,0.024716666666666651,0.02371666666666665,0.020716666666666647,0.018716666666666659,0.010716666666666652,0.0097166666666666512,
Nor_132,0.026716666666666652,0.01971666666666666,0.015716666666666657,0.0047166666666666468,0.0037166666666666598,0.0037166666666666598,
Nor_153,0.037716666666666648,0.048716666666666658,0.074716666666666653,0.20071666666666663,0.36071666666666669,0.3887166666666666,
Nor_126,0.01971666666666666,0.018716666666666659,0.015716666666666657,0.0097166666666666512,0.0047166666666666468,0.0027166666666666589,
Nor_129,0.11371666666666666,0.16171666666666665,0.20971666666666663,0.2517166666666667,0.33471666666666666,0.34871666666666667,
Nor_127,0.013716666666666655,0.017716666666666658,0.020716666666666647,0.026716666666666652,0.024716666666666651,0.02371666666666665,
Nor_148,0.16871666666666665,0.16571666666666665,0.23471666666666666,0.33071666666666666,0.2687166666666666,0.27171666666666661,
Nor_154,0.010716666666666652,0.010716666666666652,0.010716666666666652,0.0097166666666666512,0.0097166666666666512,0.010716666666666652,
Nor_87,0.015716666666666657,0.011716666666666653,0.010716666666666652,0.0077166666666666495,0.0067166666666666486,0.0077166666666666495,
Nor_130,0.0,0.0,0.0,0.0,0.0,0.0,
Nor_139,0.00071666666666665713,0.0057166666666666477,0.03971666666666665,0.20371666666666663,0.3827166666666667,0.46271666666666667,
Nor_134,0.2577166666666667,0.27871666666666661,0.32371666666666665,0.44171666666666665,0.5197166666666666,0.49671666666666658,
Nor_162,0.018716666666666659,0.017716666666666658,0.014716666666666656,0.010716666666666652,0.0077166666666666495,0.0077166666666666495,
Nor_155,0.0,0.0,0.0,0.0,0.0,0.0,
Nor_151,0.0037166666666666598,0.0047166666666666468,0.012716666666666654,0.12971666666666665,0.13471666666666665,0.31871666666666665,
Nor_158,0.13871666666666665,0.15671666666666664,0.18171666666666667,0.2647166666666666,0.55371666666666663,0.60571666666666668,
Nor_95,0.010716666666666652,0.010716666666666652,0.0097166666666666512,0.0097166666666666512,0.11971666666666667,0.19071666666666667,
Nor_133,0.015716666666666657,0.015716666666666657,0.018716666666666659,0.015716666666666657,0.018716666666666659,0.025716666666666652,
Cam_60,0.15271666666666667,0.17871666666666666,0.2557166666666667,0.30071666666666663,0.2527166666666667,0.24471666666666667,
Cam_71,0.14871666666666666,0.14971666666666666,0.16371666666666665,0.23171666666666665,0.3817166666666667,0.32571666666666665,
Cam_56,0.20371666666666663,0.23971666666666666,0.27771666666666661,0.35671666666666668,0.5147166666666666,0.5147166666666666,
Cam_75,0.19471666666666668,0.21871666666666664,0.24371666666666666,0.23271666666666666,0.24971666666666667,0.3917166666666666,
Cam_51,0.18371666666666667,0.24371666666666666,0.28071666666666661,0.3787166666666667,0.49371666666666658,0.39971666666666661,
Cam_49,0.24671666666666667,0.2697166666666666,0.30771666666666664,0.42471666666666663,0.49071666666666658,0.47571666666666668,
Cam_47,0.21671666666666664,0.2557166666666667,0.29271666666666663,0.46671666666666667,0.60671666666666657,0.48271666666666657,
Cam_50,0.17971666666666666,0.21971666666666664,0.2507166666666667,0.38571666666666671,0.58271666666666666,0.44971666666666665,
Cam_64,0.21471666666666664,0.20471666666666663,0.22071666666666664,0.43271666666666664,0.68271666666666664,0.42271666666666663,
Cam_78,0.15571666666666664,0.15871666666666664,0.19771666666666668,0.3777166666666667,0.56071666666666664,0.58771666666666667,
Cam_67,0.12071666666666667,0.15371666666666664,0.17771666666666666,0.19571666666666668,0.21671666666666664,0.2557166666666667,
Cam_74,0.18071666666666666,0.22071666666666664,0.2557166666666667,0.26071666666666671,0.24571666666666667,0.23671666666666666,
Cam_63,0.0,0.0,0.0,0.0,0.0,0.0,
Cam_54,0.18671666666666667,0.2527166666666667,0.28971666666666662,0.41071666666666662,0.46271666666666667,0.35871666666666668,
Cam_53,0.12171666666666667,0.15471666666666664,0.16871666666666665,0.27371666666666661,0.29071666666666662,0.32871666666666666,
Amp_88,0.094716666666666643,0.16571666666666665,0.18571666666666667,0.23371666666666666,0.43071666666666664,0.49271666666666658,
Amp_91,0.11671666666666666,0.15771666666666664,0.21171666666666664,0.21971666666666664,0.3767166666666667,0.36971666666666669,
Amp_70,0.2537166666666667,0.29171666666666662,0.31871666666666665,0.3937166666666666,0.46571666666666667,0.44771666666666665,
Amp_93,0.16071666666666665,0.19571666666666668,0.21871666666666664,0.24971666666666667,0.38571666666666671,0.44671666666666665,
Amp_76,0.20371666666666663,0.2547166666666667,0.2697166666666666,0.29871666666666663,0.34071666666666667,0.24371666666666666,
Amp_98,0.19471666666666668,0.22271666666666665,0.2557166666666667,0.35371666666666668,0.59271666666666667,0.62671666666666659,
Amp_85,0.11571666666666666,0.16271666666666665,0.16971666666666665,0.27871666666666661,0.35871666666666668,0.44971666666666665,
Amp_74,0.23771666666666666,0.28071666666666661,0.32771666666666666,0.48371666666666657,0.52671666666666661,0.56971666666666665,
Amp_90,0.17871666666666666,0.24171666666666666,0.27271666666666661,0.36471666666666669,0.61571666666666658,0.57371666666666665,
Amp_72,0.10271666666666665,0.18671666666666667,0.24371666666666666,0.29671666666666663,0.46571666666666667,0.3767166666666667,
